abbr;potency;vial_id
Gnaph;1M;10
Gnaph;200C;10
Gnaph;30C;10
Gnaph;50M;10
Gold-b-E;10M;10
Gold-b-E;1M;10
Gold-b-E;200C;10
Gold-b-E;30C;10
Gold-b-E;6C;10
Gold-b;10M;10
Gold-b;1M;10
Gold-f;10M;10
Gold-f;1M;10
Gold-f;200C;10
Gold-f;30C;10
Gold-f;6C;10
Goss;10M;10
Goss;1M;10
Goss;200C;10
Goss;30C;10
Goss;50M;10
Goss;6C;10
Gran;10M;10
Gran;1M;10
Gran;200C;10
Gran;30C;10
Gran;50M;10
Graph;10M;10
Graph;12X;10
Graph;1M;10
Graph;200C;10
Graph;30C;10
Graph;6C;10
Graph;LM01;10
Graph;LM02;10
Graph;LM03;10
Graph;LM04;10
Graph;LM05;10
Graph;LM06;10
Graph;LM07;10
Graph;LM08;10
Graph;LM09;10
Graph;LM10;10
Graph;LM11;10
Graph;LM12;10
Graph;LM13;10
Graph;LM14;10
Graph;LM15;10
Grat;10M;10
Grat;1M;10
Grat;200C;10
Grat;30C;10
Grat;9C;10
Green;10M;10
Green;1M;10
Green;200C;10
Green;30C;10
Green;6C;10
Grin;10M;10
Grin;1M;10
Grin;200C;10
Grin;30C;10
Grin;6C;10
Grin;6X;10
Guai;10M;10
Guai;1M;10
Guai;200C;10
Guai;30C;10
Guai;6C;10
Guai;6X;10
Guai;LM01;10
Guai;LM02;10
Guai;LM03;10
Guai;LM04;10
Guai;LM05;10
Guai;LM06;10
Guai;LM07;10
Guai;LM08;10
Guai;LM09;10
Guai;LM10;10
Guai;LM11;10
Guai;LM12;10
Guai;LM13;10
Guai;LM14;10
Guai;LM15;10
Guai;LM16;10
Guai;LM17;10
Guai;LM18;10
Guai;LM19;10
Guai;LM20;10
Gunp;10M;10
Gunp;12C;10
Gunp;1M;10
Gunp;200C;10
Gunp;30C;10
Gunp;6C;10
H1N1-V;30C;10
HIB-V;10M;10
HIB-V;1M;10
HIB-V;200C;10
HIB-V;30C;10
HIB-V;50M;10
Hab;30C;10
Hab;6C;10
Hab;9X;10
Ham;10M;10
Ham;1M;10
Ham;200C;10
Ham;30C;10
Ham;6C;10
Ham;6X;10
Ham;Q;7
Ham;Q;8
Hazel;10M;10
Hazel;1M;10
Hazel;200C;10
Hazel;30C;10
Hazel;6C;10
Hecla;10M;10
Hecla;1M;10
Hecla;200C;10
Hecla;30C;10
Hecla;6C;10
Helia;6X;10
Helic-p;10M;10
Helic-p;15C;10
Helic-p;1M;10
Helic-p;200C;10
Helium;10M;10
Helium;1M;10
Helium;200C;10
Hell;10M;10
Hell;1M;10
Hell;200C;10
Hell;30C;10
Hell;6C;10
Hell;9X;10
Hell;LM01;10
Hell;LM02;10
Hell;LM03;10
Hell;LM04;10
Hell;LM05;10
Hell;LM06;10
Hell;LM07;10
Hell;LM08;10
Hell;LM09;10
Hell;LM10;10
Hell;LM11;10
Hell;LM12;10
Hell;LM13;10
Hell;LM14;10
Helo;30C;10
Helon;10M;10
Helon;1M;10
Helon;200C;10
Helon;30C;10
Helon;6C;10
Hep;10M;10
Hep;12X;1
Hep;12X;10
Hep;1M;10
Hep;200C;10
Hep;30C;10
Hep;30C;2
Hep;30C;4
Hep;6C;10
Hep;CM;10
Hep;LM01;10
Hep;LM02;10
Hep;LM03;10
Hep;LM04;10
Hep;LM05;10
Hep;LM06;10
Hep;LM07;10
Hep;LM08;10
Hep;LM09;10
Hep;LM10;10
Hep;LM11;10
Hep;LM12;10
Hep;LM13;10
Hep;LM14;10
Hep;LM15;10
Hep;LM16;10
Hep;LM17;10
Hep;LM18;10
Hep;LM19;10
Hep;LM20;10
Hepat-A+B;200C;10
Hepat-A+B;33C;10
Hepat-A-V;10M;10
Hepat-A-V;1M;10
Hepat-A-V;200C;10
Hepat-A-V;30C;10
Hepat-A;10M;10
Hepat-A;1M;10
Hepat-A;200C;10
Hepat-A;30C;10
Hepat-B-V;10M;10
Hepat-B-V;1M;10
Hepat-B-V;200C;10
Hepat-B-V;30C;10
Hepat-B-V;50M;10
Hepat-B;10M;10
Hepat-B;15C;10
Hepat-B;1M;10
Hepat-B;200C;10
Hepat-B;30C;10
Hernia;30C;10
Herp-s;10M;10
Herp-s;15C;10
Herp-s;1M;10
Herp-s;200C;10
Herp-s;30C;10
Herp-z;10M;10
Herp-z;1M;10
Herp-z;200C;10
Herp-z;30C;10
Herp-z;9C;10
Hib;10M;10
Hib;15C;10
Hib;1M;10
Hib;200C;10
Hib;30C;10
Hippoz;10M;10
Hippoz;1M;10
Hippoz;200C;10
Hippoz;30C;10
Hir;200C;10
Hir;30C;10
Hir;6C;10
His;10M;10
His;12X;10
His;1M;10
His;200C;10
His;30C;10
His;50M;10
His;6C;10
Hol-c;1M;10
Hol-f;1M;10
Hol-i;1M;10
Hol-m;1M;10
Hol-n;1M;10
Hol-oxa;1M;10
Hol-oxy;1M;10
Hol-p;1M;10
Hol-s;1M;10
Hol;1M;10
Holl-b;10M;10
Holl-b;1M;10
Holl-b;200C;10
Holl-b;30C;10
Holly;10M;10
Holly;1M;10
Holly;200C;10
Holly;30C;10
Holly;6C;10
Holly;9X;10
Horm-ACTH-D;30C;10
Horm-Cellc-D;30C;10
Horm-Cellc-D;6C;10
Horm-Clomif-HD;1M;10
Horm-Clomif-HD;200C;10
Horm-Clomif-HD;30C;10
Horm-Clomif-HD;6C;10
Horm-Desmop-D;30C;10
Horm-Desmop-D;6C;10
Horm-Est-HD;10M;10
Horm-Est-HD;1M;10
Horm-Est-HD;200C;10
Horm-Est-HD;30C;10
Horm-Est-HD;6C;10
Horm-Est-HD;9X;10
Horm-Hcg-HD;10M;10
Horm-Hcg-HD;1M;10
Horm-Hcg-HD;200C;10
Horm-Hcg-HD;30C;10
Horm-Prem-HD;1M;10
Horm-Prem-HD;200C;10
Horm-Prem-HD;30C;10
Horm-Prem-HD;6C;10
Horm-Progest-HD;10M;10
Horm-Progest-HD;12X;10
Horm-Progest-HD;1M;10
Horm-Progest-HD;200C;10
Horm-Progest-HD;30C;10
Horm-Progest-HD;6C;10
Horm-Somat-HD;1M;10
Horm-Somat-HD;200C;10
Horm-Somat-HD;30C;10
Horm-Somat-HD;6C;10
Horm-Supre-D;30C;10
Horm-Test-HD;10M;10
Horm-Test-HD;1M;10
Horm-Test-HD;200C;10
Horm-Test-HD;30C;10
Horm-Test-HD;9X;10
Horm-Thyradi-D;30C;10
Horm-Thyradi-D;6C;10
Horn;10M;10
Horn;1M;10
Horn;200C;10
Horn;30C;10
Horn;6C;10
Hors-c-f;30C;10
Hors-c-f;6C;10
Hous-d-m;1M;10
Hous-d-m;200C;10
Hous-d-m;30C;10
Hous-d;1M;10
Hous-d;200C;10
Hous-d;30C;10
Hura;10M;10
Hura;1M;10
Hura;200C;10
Hura;30C;10
Hura;6C;10
Hydr;10M;10
Hydr;1M;10
Hydr;200C;10
Hydr;30C;10
Hydr;6C;10
Hydr;6X;10
Hydrang;10M;10
Hydrang;1M;10
Hydrang;200C;10
Hydrang;30C;10
Hydrang;6C;10
Hydrc-ac;10M;10
Hydrc-ac;1M;10
Hydrc-ac;200C;10
Hydrc-ac;30C;10
Hydrc-ac;50M;10
Hydrc-ac;9C;10
Hydrog-p;1M;10
Hydrog-p;200C;10
Hydrog-p;30C;10
Hydrog-p;6C;10
Hydrog;10M;10
Hydrog;1M;10
Hydrog;200C;10
Hyos;10M;10
Hyos;1M;10
Hyos;200C;10
Hyos;200C;2
Hyos;200C;4
Hyos;30C;10
Hyos;6C;10
Hyos;CM;10
Hyos;LM01;10
Hyos;LM02;10
Hyos;LM03;10
Hyos;LM04;10
Hyos;LM05;10
Hyos;LM06;10
Hyos;LM07;10
Hyos;LM08;10
Hyos;LM09;10
Hyos;LM10;10
Hyos;LM11;10
Hyos;LM12;10
Hyos;LM13;10
Hyos;LM14;10
Hyos;LM15;10
Hyos;LM16;10
Hyos;LM17;10
Hyos;LM18;10
Hyos;LM19;10
Hyos;LM20;10
Hyper;10M;10
Hyper;1M;10
Hyper;200C;10
Hyper;30C;1
Hyper;30C;10
Hyper;30C;2
Hyper;30C;4
Hyper;6C;10
Hyper;CM;10
Hyper;LM03;10
Hyper;Q;7
Hyper;Q;8
Hypoth;10M;10
Hypoth;12X;10
Hypoth;1M;10
Hypoth;200C;10
Hypoth;30C;10
Hypoth;9C;10
Ign;10M;10
Ign;1M;10
Ign;200C;10
Ign;200C;2
Ign;200C;4
Ign;30C;1
Ign;30C;10
Ign;30C;2
Ign;30C;4
Ign;6C;10
Ign;LM01;10
Ign;LM02;10
Ign;LM03;10
Ign;LM04;10
Ign;LM05;10
Ign;LM06;10
Ign;LM07;10
Ign;LM08;10
Ign;LM09;10
Ign;LM10;10
Ign;LM11;10
Ign;LM12;10
Ign;LM13;10
Ign;LM14;10
Ign;LM15;10
Ign;LM16;10
Ign;LM17;10
Ign;LM18;10
Ign;LM19;10
Ign;LM20;10
Ign;MM;10
Ind;10M;10
Ind;1M;10
Ind;200C;10
Ind;6C;10
Inf-Lox-D;30C;10
Inf-Lox-D;6C;10
Inf03-V;200C;10
Inf03-V;30C;10
Inf03-V;6C;10
Inf07-V;30C;10
Inf0910-V;30C;10
Inf9798-V;10M;10
Inf9798-V;1M;10
Inf9798-V;200C;10
Inf;10M;10
Inf;1M;10
Inf;200C;10
Inf;30C;10
Inf;50M;10
Inf;9C;10
Ins-h;12X;10
Ins-p;10M;10
Ins-p;12X;10
Ins-p;1M;10
Ins-p;200C;10
Iod;10M;10
Iod;12X;10
Iod;1M;10
Iod;200C;10
Iod;30C;10
Iod;6C;10
Iod;LM01;10
Iod;LM02;10
Iod;LM03;10
Iod;LM04;10
Iod;LM05;10
Iod;LM06;10
Iod;LM07;10
Iod;LM08;10
Iod;LM09;10
Iod;LM10;10
Iod;LM11;10
Iod;LM12;10
Iod;LM13;10
Iod;LM14;10
Iod;LM15;10
Ip;10M;10
Ip;1M;10
Ip;200C;10
Ip;30C;1
Ip;30C;10
Ip;30C;2
Ip;30C;4
Ip;50M;10
Ip;6C;10
Ip;LM01;10
Ip;LM02;10
Ip;LM03;10
Ip;LM04;10
Ip;LM05;10
Ip;LM06;10
Ip;LM07;10
Ip;LM08;10
Ip;LM09;10
Ip;LM10;10
Irid;10M;10
Irid;1M;10
Irid;200C;10
Irid;6C;10
Iris;10M;10
Iris;1M;10
Iris;200C;10
Iris;30C;10
Iris;6C;10
Jab;10M;10
Jab;1M;10
Jab;200C;10
Jab;30C;10
Jab;6C;10
Jacob;10M;10
Jacob;1M;10
Jacob;200C;10
Jacob;30C;10
Jade;12X;10
Jade;1M;10
Jade;200C;10
Jade;30C;10
Jap-ence-V;10M;10
Jap-ence-V;1M;10
Jap-ence-V;200C;10
Jap-ence-V;30C;10
Jet-E;10M;10
Jet-E;12X;10
Jet-E;1M;10
Jet-E;200C;10
Jet-E;30C;10
Jet-E;6C;10
Jet;10M;10
Jet;12X;10
Jet;1M;10
Jinkansen;30C;10
Jinkansen;6C;10
Juni-c;10M;10
Juni-c;1M;10
Juni-c;200C;10
Juni-c;30C;10
Juni-c;6C;10
Just;10M;10
Just;1M;10
Just;200C;10
Just;30C;10
K-Aflat;combination;10
K-Art-col;combination;10
K-Bleach;combination;10
K-Cont-l;combination;10
K-DDT/DIO/PCB;combination;10
K-Hair-col;combination;10
K-Hair-sp;combination;10
K-Jyoso-Her;combination;10
K-Kitchen-Det;combination;10
K-Kousa;combination;10
K-Kousa;combination;4
K-LED-B;combination;10
K-Marga;combination;10
K-Micr-w;combination;10
K-Mint-c-gum;combination;10
K-Mizum-Bute-D;combination;10
K-Mobi-ph;combination;10
K-Moth-b;combination;10
K-Mushi-sp;combination;10
K-Nap-Tam;combination;10
K-OPP-Kabikill;combination;10
K-PM2.5;combination;10
K-PM2.5;combination;4
K-Paint;combination;10
K-Sacchu-H;combination;10
K-Sacchu-N-Met;combination;10
K-Seikan-sp;combination;10
K-Shiro;combination;10
K-Sil-com;combination;10
K-Sorbit;combination;10
K-Sugi;combination;10
K-Sugi;combination;4
K-UV-light;combination;10
Kali-al-s;10M;10
Kali-al-s;12X;1
Kali-al-s;12X;10
Kali-al-s;1M;10
Kali-al-s;200C;10
Kali-al-s;30C;10
Kali-al-s;6C;10
Kali-ar;10M;10
Kali-ar;12X;1
Kali-ar;12X;10
Kali-ar;1M;10
Kali-ar;200C;10
Kali-ar;30C;10
Kali-ar;6C;10
Kali-bi;10M;10
Kali-bi;1M;10
Kali-bi;200C;10
Kali-bi;30C;10
Kali-bi;30C;2
Kali-bi;30C;4
Kali-bi;6C;10
Kali-bi;CM;10
Kali-bi;LM01;10
Kali-bi;LM02;10
Kali-bi;LM03;10
Kali-bi;LM04;10
Kali-bi;LM05;10
Kali-br;10M;10
Kali-br;12X;1
Kali-br;12X;10
Kali-br;1M;10
Kali-br;200C;10
Kali-br;30C;10
Kali-br;6C;10
Kali-br;9X;10
Kali-br;LM01;10
Kali-br;LM02;10
Kali-br;LM03;10
Kali-br;LM04;10
Kali-br;LM05;10
Kali-br;LM06;10
Kali-br;LM07;10
Kali-br;LM08;10
Kali-br;LM09;10
Kali-br;LM10;10
Kali-c;10M;10
Kali-c;1M;10
Kali-c;200C;10
Kali-c;30C;10
Kali-c;6C;10
Kali-c;LM01;10
Kali-c;LM02;10
Kali-c;LM03;10
Kali-c;LM04;10
Kali-c;LM05;10
Kali-c;LM06;10
Kali-c;LM07;10
Kali-c;LM08;10
Kali-c;LM09;10
Kali-c;LM10;10
Kali-c;LM11;10
Kali-c;LM12;10
Kali-c;LM13;10
Kali-c;LM14;10
Kali-c;LM15;10
Kali-c;LM16;10
Kali-c;LM17;10
Kali-c;LM18;10
Kali-c;LM19;10
Kali-c;LM20;10
Kali-cy;10M;10
Kali-cy;1M;10
Kali-cy;200C;10
Kali-cy;30C;10
Kali-cy;6C;10
Kali-cy;9X;10
Kali-i;10M;10
Kali-i;12X;1
Kali-i;12X;10
Kali-i;1M;10
Kali-i;200C;10
Kali-i;30C;10
Kali-i;6C;10
Kali-i;9X;10
Kali-i;LM01;10
Kali-i;LM02;10
Kali-i;LM03;10
Kali-i;LM04;10
Kali-i;LM05;10
Kali-m;10M;10
Kali-m;12X;1
Kali-m;12X;10
Kali-m;1M;10
Kali-m;200C;10
Kali-m;30C;10
Kali-m;6C;10
Kali-m;9X;10
Kali-n;10M;10
Kali-n;1M;10
Kali-n;200C;10
Kali-n;30C;10
Kali-n;6C;10
Kali-n;LM01;10
Kali-n;LM02;10
Kali-n;LM03;10
Kali-n;LM04;10
Kali-n;LM05;10
Kali-n;LM06;10
Kali-n;LM07;10
Kali-n;LM08;10
Kali-n;LM09;10
Kali-n;LM10;10
Kali-p;10M;10
Kali-p;12X;1
Kali-p;12X;10
Kali-p;1M;10
Kali-p;200C;10
Kali-p;30C;10
Kali-p;6C;10
Kali-p;9X;10
Kali-s;10M;10
Kali-s;12X;1
Kali-s;12X;10
Kali-s;1M;10
Kali-s;200C;10
Kali-s;30C;10
Kali-s;6C;10
Kali-s;9X;10
Kalm;10M;10
Kalm;1M;10
Kalm;200C;10
Kalm;30C;10
Kalm;6C;10
Kenn-V;10M;10
Kenn-V;1M;10
Kenn-V;200C;10
Kenn-V;30C;10
Kenn;10M;10
Kenn;1M;10
Kenn;200C;10
Kenn;30C;10
Kreos;10M;10
Kreos;1M;10
Kreos;200C;10
Kreos;30C;10
Kreos;6C;10
Kreos;6X;10
Kreos;LM01;10
Kreos;LM02;10
Kreos;LM03;10
Kreos;LM04;10
Kreos;LM05;10
Kreos;LM06;10
Kreos;LM07;10
Kreos;LM08;10
Kreos;LM09;10
Kreos;LM10;10
Kreos;LM11;10
Kreos;LM12;10
Kreos;LM13;10
Kreos;LM14;10
Kreos;LM15;10
Krypt;10M;10
Krypt;1M;10
Krypt;200C;10
Kyosu-can;30C;10
Kyosu-can;6C;10
Lac-H-d;10M;10
Lac-H-d;1M;10
Lac-H-d;200C;10
Lac-p-c;10M;10
Lac-p-c;1M;10
Lac-p-c;200C;10
Lac-p-c;30C;10
Lac-p-c;9C;10
Lac-ac;10M;10
Lac-ac;1M;10
Lac-ac;200C;10
Lac-ac;30C;10
Lac-ac;6C;10
Lac-al;1M;10
Lac-al;200C;10
Lac-al;30C;10
Lac-al;9C;10
Lac-as;10M;10
Lac-as;12C;10
Lac-as;1M;10
Lac-as;200C;10
Lac-as;30C;10
Lac-as;50M;10
Lac-bu;10M;10
Lac-bu;12C;10
Lac-bu;1M;10
Lac-bu;200C;10
Lac-bu;30C;10
Lac-c;10M;10
Lac-c;1M;10
Lac-c;200C;10
Lac-c;30C;10
Lac-c;6C;10
Lac-ca-s;10M;10
Lac-ca-s;1M;10
Lac-ca-s;200C;10
Lac-ca;10M;10
Lac-ca;1M;10
Lac-ca;200C;10
Lac-ca;30C;10
Lac-ca;50M;10
Lac-ca;9C;10
Lac-cam;10M;10
Lac-cam;1M;10
Lac-cam;200C;10
Lac-cam;30C;10
Lac-d;10M;10
Lac-d;1M;10
Lac-d;200C;10
Lac-d;30C;10
Lac-d;6C;10
Lac-de;10M;10
Lac-de;1M;10
Lac-de;200C;10
Lac-de;30C;10
Lac-de;50M;10
Lac-de;CM;10
Lac-e;10M;10
Lac-e;1M;10
Lac-e;200C;10
Lac-e;30C;10
Lac-e;50M;10
Lac-el;10M;10
Lac-el;1M;10
Lac-el;200C;10
Lac-el;30C;10
Lac-f;10M;10
Lac-f;18C;10
Lac-f;1M;10
Lac-f;200C;10
Lac-f;30C;10
Lac-gl;10M;10
Lac-gl;1M;10
Lac-gl;200C;10
Lac-gl;30C;10
Lac-gl;9C;10
Lac-h-d;10M;10
Lac-h-d;1M;10
Lac-h-d;200C;10
Lac-h;10M;10
Lac-h;1M;10
Lac-h;200C;10
Lac-h;30C;10
Lac-h;6C;10
Lac-hu;10M;10
Lac-hu;1M;10
Lac-hu;200C;10
Lac-hu;30C;10
Lac-hu;6C;10
Lac-l;10M;10
Lac-l;1M;10
Lac-l;200C;10
Lac-l;50M;10
Lac-lo;10M;10
Lac-lo;12C;10
Lac-lo;1M;10
Lac-lo;200C;10
Lac-lo;30C;10
Lac-lo;6C;10
Lac-lu;10M;10
Lac-lu;1M;10
Lac-lu;200C;10
Lac-lu;30C;10
Lac-lu;50M;10
Lac-lu;9C;10
Lac-mac;10M;10
Lac-mac;1M;10
Lac-mac;200C;10
Lac-mac;30C;10
Lac-mac;50M;10
Lac-mat;10M;10
Lac-mat;1M;10
Lac-mat;50M;10
Lac-mat;CM;10
Lac-o-a;10M;10
Lac-o-a;1M;10
Lac-o-a;200C;10
Lac-o-a;30C;10
Lac-o-a;9C;10
Lac-or;10M;10
Lac-or;1M;10
Lac-or;200C;10
Lac-or;30C;10
Lac-or;9C;10
Lac-p-c;10M;10
Lac-p-c;1M;10
Lac-p-c;200C;10
Lac-p-c;30C;10
Lac-p-c;9C;10
Lac-pa;10M;10
Lac-pa;1M;10
Lac-pa;200C;10
Lac-pa;30C;10
Lac-pa;9C;10
Lac-pri;10M;10
Lac-pri;1M;10
Lac-pri;200C;10
Lac-pri;50M;10
Lac-r;10M;10
Lac-r;1M;10
Lac-r;200C;10
Lac-r;30C;10
Lac-sui;10M;10
Lac-sui;1M;10
Lac-sui;200C;10
Lac-v-f;30C;10
Lac-v-f;6C;10
Lac-v;10M;10
Lac-v;1M;10
Lac-v;200C;10
Lac-v;30C;10
Lac-v;6C;10
Lach;10M;10
Lach;1M;10
Lach;200C;10
Lach;200C;2
Lach;200C;4
Lach;30C;1
Lach;30C;10
Lach;30C;2
Lach;30C;4
Lach;6C;10
Lach;LM01;10
Lach;LM02;10
Lach;LM03;10
Lach;LM04;10
Lach;LM05;10
Lach;LM06;10
Lach;LM07;10
Lach;LM08;10
Lach;LM09;10
Lach;LM10;10
Lach;LM11;10
Lach;LM12;10
Lach;LM13;10
Lach;LM14;10
Lach;LM15;10
Lach;LM16;10
Lach;LM17;10
Lach;LM18;10
Lach;LM19;10
Lach;LM20;10
Lach;MM;10
Lanth-br;1M;10
Lanth-c;1M;10
Lanth-f;1M;10
Lanth-hyd;1M;10
Lanth-i;1M;10
Lanth-m;1M;10
Lanth-n;1M;10
Lanth-oxa;1M;10
Lanth-oxy;1M;10
Lanth-p;1M;10
Lanth-s;1M;10
Lanth;10M;10
Lanth;1M;10
Lanth;200C;10
Lap-a;1M;10
Lap-a;200C;10
Lap-a;30C;10
Lapis;10M;10
Lapis;12X;10
Lapis;1M;10
Lapis;200C;10
Lapis;30C;10
Lapis;6C;10
Lappa;1M;10
Lappa;200C;10
Lappa;30C;10
Lappa;3X;10
Lappa;6C;10
Lat-m;10M;10
Lat-m;1M;10
Lat-m;200C;10
Lat-m;30C;10
Lat-m;6C;10
Lath;10M;10
Lath;1M;10
Lath;200C;10
Lath;30C;10
Lath;6C;10
Laur;10M;10
Laur;1M;10
Laur;200C;10
Laur;30C;10
Laur;6C;10
Laur;6X;10
Laur;LM01;10
Laur;LM02;10
Laur;LM03;10
Laur;LM04;10
Laur;LM05;10
Laur;LM06;10
Laur;LM07;10
Laur;LM08;10
Laur;LM09;10
Laur;LM10;10
Lec;10M;10
Lec;1M;10
Lec;200C;10
Lec;30C;10
Led;10M;10
Led;1M;10
Led;200C;10
Led;30C;1
Led;30C;10
Led;6C;10
Led;CM;10
Led;LM01;10
Led;LM02;10
Led;LM03;10
Led;LM04;10
Led;LM05;10
Led;LM06;10
Led;LM07;10
Led;LM08;10
Led;LM09;10
Led;LM10;10
Led;LM11;10
Led;LM12;10
Led;LM13;10
Led;LM14;10
Led;LM15;10
Leg;1M;10
Leg;200C;10
Leg;30C;10
Lepr;10M;10
Lepr;1M;10
Lepr;200C;10
Lepr;30C;10
Lil-t;10M;10
Lil-t;1M;10
Lil-t;200C;10
Lil-t;30C;10
Lil-t;6C;10
Lip-Fluv-HD;30C;10
Lip-Fluv-HD;6C;10
Lith-c;10M;10
Lith-c;1M;10
Lith-c;200C;10
Lith-c;30C;10
Lith-c;6C;10
Lith-c;LM02;10
Lith-m;10M;10
Lith-m;12X;1
Lith-m;12X;10
Lith-m;1M;10
Lith-m;200C;10
Lith-m;30C;10
Lith-m;6C;10
Lith-m;9X;10
Lith;10M;10
Lith;1M;10
Lith;200C;10
Lith;30C;10
Liv-Inter-HD;10M;10
Liv-Inter-HD;1M;10
Liv-Inter-HD;200C;10
Liv-Inter-HD;30C;10
Liv-Inter-HD;Q;10
Liv-Inter-β-HD;30C;10
Lob-e;1M;10
Lob-e;200C;10
Lob-e;30C;10
Lob-e;6C;10
Lob;10M;10
Lob;1M;10
Lob;200C;10
Lob;30C;10
Lob;6C;10
Lob;6X;10
Lotus;10M;10
Lotus;12C;10
Lotus;1M;10
Lotus;200C;10
Lotus;30C;10
Luf-op;200C;10
Luf-op;30C;10
Luf-op;6X;10
Lumb;10M;10
Lumb;1M;10
Lumb;200C;10
Lumb;30C;10
Lumb;6C;10
Luna-e;30C;10
Luna-e;6C;10
Luna;10M;10
Luna;1M;10
Luna;200C;10
Luna;30C;10
Luna;6C;10
Lutet-br;1M;10
Lutet-f;1M;10
Lutet-i;1M;10
Lutet-m;1M;10
Lutet-n;1M;10
Lutet-oxy;1M;10
Lutet-p;1M;10
Lutet-s;1M;10
Lutet;1M;10
Lyc;10M;10
Lyc;1M;10
Lyc;200C;10
Lyc;200C;2
Lyc;200C;4
Lyc;30C;10
Lyc;30C;2
Lyc;30C;4
Lyc;6C;10
Lyc;LM01;10
Lyc;LM02;10
Lyc;LM03;10
Lyc;LM04;10
Lyc;LM05;10
Lyc;LM06;10
Lyc;LM07;10
Lyc;LM08;10
Lyc;LM09;10
Lyc;LM10;10
Lyc;LM11;10
Lyc;LM12;10
Lyc;LM13;10
Lyc;LM14;10
Lyc;LM15;10
Lyc;LM16;10
Lyc;LM17;10
Lyc;LM18;10
Lyc;LM19;10
Lyc;LM20;10
Lyc;LM21;10
Lyc;LM22;10
Lyc;LM23;10
Lyc;LM24;10
Lyc;LM25;10
Lyc;MM;10
Lycpr;6C;10
Lycps;10M;10
Lycps;1M;10
Lycps;200C;10
Lycps;30C;10
Lycps;6C;10
Lymes-d;12C;10
Lyss;10M;10
Lyss;12C;10
Lyss;1M;10
Lyss;200C;10
Lyss;30C;10
MMR-V;10M;10
MMR-V;12C;10
MMR-V;1M;10
MMR-V;200C;10
MMR-V;30C;10
MRP-G3;10M;10
MRP-G3;1M;10
MRP-G3;200C;10
MRP-G3;30C;10
MT)S-AI;combination;7
MT)S-Benp;combination;7
MT)S-Bon;combination;7
MT)S-Chem-acid;combination;8
MT)S-Chi;combination;7
MT)S-Chisso-C;combination;7
MT)S-Cho;combination;7
MT)S-Daicho;combination;7
MT)S-Fuku-koj;combination;7
MT)S-Fuku;combination;7
MT)S-Fukus;combination;7
MT)S-Ger;combination;7
MT)S-Haguro;combination;7
MT)S-Hai;combination;7
MT)S-Hif;combination;7
MT)S-Hiz;combination;7
MT)S-I;combination;7
MT)S-J MEN;combination;7
MT)S-Jin;combination;7
MT)S-Jinjyo;combination;7
MT)S-Jyomy;combination;7
MT)S-Kan;combination;7
MT)S-Kin-ken;combination;11
MT)S-Kinga;combination;7
MT)S-Merc;combination;7
MT)S-Mim;combination;7
MT)S-Mizum;combination;7
MT)S-Ran;combination;7
MT)S-Shiky;combination;7
MT)S-Shink;combination;7
MT)S-Shinz;combination;7
MT)S-Shocho;combination;7
MT)S-Shoka;combination;7
MT)S-Sui;combination;7
MT)S-Tochi;combination;9
MT)S-Tomo;combination;7
MT)S-Zen;combination;7
Mag-br;10M;10
Mag-br;12C;10
Mag-br;1M;10
Mag-br;200C;10
Mag-br;30C;10
Mag-br;50M;10
Mag-c;10M;10
Mag-c;1M;10
Mag-c;200C;10
Mag-c;30C;10
Mag-c;6C;10
Mag-c;LM01;10
Mag-c;LM02;10
Mag-c;LM03;10
Mag-c;LM04;10
Mag-c;LM05;10
Mag-c;LM06;10
Mag-c;LM07;10
Mag-c;LM08;10
Mag-c;LM09;10
Mag-c;LM10;10
Mag-c;LM11;10
Mag-c;LM12;10
Mag-c;LM13;10
Mag-c;LM14;10
Mag-c;LM15;10
Mag-m;10M;10
Mag-m;1M;10
Mag-m;200C;10
Mag-m;30C;10
Mag-m;6C;10
Mag-m;LM01;10
Mag-m;LM02;10
Mag-m;LM03;10
Mag-m;LM04;10
Mag-m;LM05;10
Mag-m;LM06;10
Mag-m;LM07;10
Mag-m;LM08;10
Mag-m;LM09;10
Mag-m;LM10;10
Mag-m;LM11;10
Mag-m;LM12;10
Mag-m;LM13;10
Mag-m;LM14;10
Mag-m;LM15;10
Mag-p;10M;10
Mag-p;12X;1
Mag-p;12X;10
Mag-p;1M;10
Mag-p;200C;10
Mag-p;30C;10
Mag-p;30C;2
Mag-p;30C;4
Mag-p;50M;10
Mag-p;6C;10
Mag-p;9X;10
Mag-p;LM01;10
Mag-p;LM02;10
Mag-p;LM03;10
Mag-p;LM04;10
Mag-p;LM05;10
Mag-p;LM06;10
Mag-p;LM07;10
Mag-p;LM08;10
Mag-s;10M;10
Mag-s;1M;10
Mag-s;200C;10
Mag-s;30C;10
Mag-s;6C;10
Mag-s;9X;10
Mag;10M;10
Mag;12C;10
Mag;1M;10
Mag;200C;10
Mag;30C;10
Magn-ambo;10M;10
Magn-ambo;1M;10
Magn-ambo;200C;10
Magn-ambo;30C;10
Magn-ambo;50M;10
Magn-ambo;6C;10
Magn-ambo;CM;10
Magn-ambo;LM01;10
Magn-ambo;LM02;10
Magn-ambo;LM03;10
Magn-ambo;LM04;10
Magn-ambo;LM05;10
Magn-ambo;LM06;10
Magn-ambo;LM07;10
Magn-ambo;LM08;10
Magn-ambo;LM09;10
Magn-ambo;LM10;10
Magn-arct;10M;10
Magn-arct;1M;10
